zpid,bathrooms,bedrooms,daysOnZillow,lastSoldPrice,livingArea (sqft),lotSize,priceHistory/0/price,priceHistory/2/price,yearBuilt,zestimate
53907842,2,3,6,425000,1285,7405,425000,389900,1966,404900
53863353,2,3,15,509000,1693,6098,509000,425000,2002,509600
61808449,2,3,6,400000,1074,3920,400000,380000,2003,401400
53863254,2,3,21,430000,1672,4356,430000,424900,1996,432100
300096431,3,5,6,599000,2892,5227,599000,599000,2019,599900
54007555,3,4,22,650000,2443,8712,650000,625000,2001,652400
53940019,2,3,6,430000,1279,7840,430000,399900,1981,423500
61788709,3,3,6,485000,1502,5227,485000,475000,2004,491300
53939756,2,5,6,480000,2179,6969,480000,410000,1959,480700
53939589,3,3,27,450000,1804,7840,450000,449900,1990,453900
53953973,3,3,6,500000,2628,15681,500000,479500,1974,505200
53858774,2,3,7,380000,966,4791,380000,364900,2000,384700
60958390,3,2,27,150000,1420,1704,150000,,2004,304000
54006137,2,4,7,599900,1920,192535,599900,599900,1963,644300
54007540,2,3,28,390000,1236,3049,390000,349000,2001,393200
58472452,2,3,30,613000,2082,9583,613000,550000,2000,618200
61788329,2,3,7,500000,1496,14810,500000,500000,2004,500500
53995306,3,5,30,775000,3238,13068,775000,850000,1963,781600
108698713,3,3,7,440000,1488,5227,440000,429900,2011,451500
53905571,2,4,35,430000,1960,6969,430000,409900,1985,433900
53995489,1.5,3,42,310000,2426,23522,310000,,1959,530000
53863476,3,3,8,596000,2350,7405,596000,559900,1996,596900
53915568,2,3,8,423000,1391,5227,423000,419000,1995,423300
54007532,2,3,44,410000,1374,4791,410000,375000,2001,415200
53951336,3,3,9,421800,1664,8046,421800,120000,1986,440700
54007580,3,3,48,448800,1577,3484,448800,448800,2001,455200
53975435,3,4,9,499900,2963,16988,499900,499900,1979,500400
53954700,3,5,22,650000,2922,10018,650000,599999,1974,652600
53897623,2,3,55,451000,1456,9147,451000,227500,2000,458700
53860849,3,4,10,580000,2093,9147,580000,560000,1997,580800
53830196,2,3,56,410000,1665,10890,410000,410000,1975,417900
53851294,2,4,10,425000,1500,6969,425000,419950,1962,425600
53825899,2,3,56,495000,1739,7840,495000,465000,2000,504700
53862831,1,3,56,357000,884,7405,357000,335000,1961,363900
300096757,2.5,,29,491500,1981,4332,491500,366950,2019,496500
53905586,2,3,62,374000,1040,6969,374000,379900,1986,382100
79893669,2.5,,30,300000,2475,3652,300000,,2007,302100
53863118,3,4,62,701000,2038,9147,701000,649999,1999,715000
79895398,3,3,41,421000,1927,3920,421000,414900,2007,426700
53995907,2,3,48,595000,3050,16552,595000,595000,1965,603500
53813868,2,3,10,405000,1104,10018,405000,385000,1985,405600
53897522,3,3,63,500000,1848,8276,500000,499900,1999,510200
53995886,3,4,55,570000,3052,55756,570000,569900,1955,580800
53862825,2,3,66,395000,1300,7405,395000,379900,1961,403600
53912312,3,4,10,549000,3594,27007,549000,619000,1938,619100
58475106,3,3,71,436000,1652,4356,436000,414000,2003,447100
53989831,1,3,69,387000,1008,7840,387000,335000,1943,395900
89803562,1,3,71,1537320,1448,33976,1537320,400000,1906,481000
53989797,1,2,71,315000,704,7405,315000,295000,1943,323000
53970381,3,3,10,480000,1698,6969,480000,459000,1994,480700
53954678,4,4,71,630000,2144,12196,630000,595000,1972,646100
53939558,2,3,76,390000,1272,7840,390000,349900,1986,400800
53874380,3,4,10,625000,2607,8712,625000,569000,1999,591900
53905585,1.5,3,77,360000,1200,8001,360000,,1985,370100
61810281,3,4,13,590000,2220,13503,590000,264000,1958,591900
300096899,3,,83,485000,2306,4089,485000,,2020,499800
53928720,3,3,78,544000,1900,13068,544000,495000,1992,559500
53989848,2,3,101,343100,1366,6969,343100,333000,1943,356300
53857705,3,3,13,535000,2187,9147,535000,480000,1977,497400
53977333,3,3,13,470000,1655,6098,470000,449000,1995,470500
53989871,1,3,153,335000,954,6969,335000,330000,1943,355300
53939719,2,3,13,395000,1020,6969,395000,374900,1957,396300
53847162,2,2,90,365900,1568,10018,365900,339900,1992,378200
53989857,1,2,156,316000,984,6098,316000,302900,1943,350600
53863015,3,3,90,468000,1804,12196,468000,449900,1997,483700
53969142,2,3,192,327400,1312,4791,327400,319950,1991,352500
53945360,2,3,13,406000,1588,9583,406000,389900,1955,407300
53941658,3,4,14,669000,3010,11325,669000,669000,2004,669500
53989801,2,3,204,339500,1152,6534,339500,332900,2012,367000
53908451,2,3,93,435000,1630,9583,435000,399900,1978,450200
53871905,3,3,14,432000,1442,9583,432000,360000,1974,432600
53862984,3,3,93,700000,3143,4791,700000,639900,1974,724400
79896895,3,3,6,495000,2195,3049,495000,479000,2007,497800
53849867,2,3,14,625000,2359,13939,625000,524950,1986,627300
68351290,3,3,241,382500,1754,3484,382500,374999,2006,419100
53866480,3,3,94,430000,2193,10890,430000,254900,1999,445200
53867593,3,3,6,400000,1764,7405,400000,395000,1974,400300
53989936,1,1,247,215000,954,7623,215000,,1944,235500
53955021,3,3,15,527000,2887,10454,527000,495000,1918,527600
119262160,3,3,97,415000,1644,11325,415000,439000,2013,430400
53989879,1,2,252,295000,755,6969,295000,275000,1943,323600
53931213,2,3,15,340000,1066,7405,340000,299900,1945,321100
333113725,3,4,6,486000,1837,3344,486000,479900,2021,494600
53830191,2,3,97,379000,1188,14810,379000,399000,1974,392900
53875320,2,3,281,350000,1152,7840,350000,349999,1998,388400
83079771,3,4,7,640000,2603,7840,640000,595000,2008,640700
53857616,3,6,15,550000,2700,8276,550000,514999,1974,550600
53845766,3,3,7,452000,1504,13068,452000,400000,1986,452500
248439034,1,3,101,416000,1225,5400,416000,406000,1982,432000
53989925,1,2,307,240000,962,6969,240000,219900,1944,268100
53863106,3,3,104,595000,1822,7405,595000,595000,1996,618600
68350145,3,4,8,450000,1967,3049,450000,419000,2006,450700
306683884,3.5,,15,733900,3593,8799,733900,,2007,708800
53862882,3,3,105,395000,2098,7840,395000,375000,1970,410900
53989870,2,4,315,320000,1575,7405,320000,310000,1943,358700
53951201,2,3,10,545000,1506,12196,545000,250000,1991,545400
71594266,3,3,15,540000,2370,5662,540000,525000,2007,540900
53838359,2,3,13,438000,1337,7405,438000,409500,1992,438400
53939566,2,3,107,320000,1375,7840,399000,499000,1983,443300
248439349,1,2,325,291000,694,7840,291000,274995,1944,326000
68349838,3,5,16,615000,3045,5662,615000,589000,2006,617700
54006608,2,4,13,625000,2044,87120,625000,559000,1970,626600
53863053,3,4,111,575000,2039,9583,575000,499900,1996,599600
53866055,3,3,13,460000,1870,6098,460000,399900,1995,460500
53931253,3,3,112,390000,1988,10454,390000,399000,2000,406900
176561125,3,6,16,665000,3747,12196,665000,600000,1988,667900
53954708,2.1,4,328,455000,3285,28749,455000,450000,1973,511900
53916940,2,3,20,445000,1494,8276,445000,425000,1992,447000
67407413,3,3,20,525000,2135,5662,525000,499000,2004,527400
53862961,3,4,118,725000,2500,6969,725000,699900,1982,758100
53825415,2,3,16,450000,1380,7840,450000,435900,1978,452000
53862935,3,3,122,315700,2796,5227,315700,349800,1993,596700
53990051,2,3,20,405000,1090,6534,405000,350000,1983,407400
53989919,2,3,331,363500,1516,10454,363500,355000,1944,421700
53845322,2,4,16,400000,1222,7405,400000,369800,1958,401800
121886347,2,3,122,244000,1803,5227,244000,435000,2015,465500
68351286,3,3,335,375000,1759,3484,375000,375000,2006,422700
53825270,3,3,16,435000,1832,7405,435000,440000,1976,435600
53816976,2,3,22,425500,1359,6969,425500,375000,1992,427700
53989873,1,2,344,270000,1047,7906,270000,119900,1943,304200
53915355,3,4,20,471500,2327,8276,471500,470000,1976,473600
53989952,1,3,344,295000,954,9583,295000,285000,1944,333400
53816987,3,3,23,435000,1398,5227,435000,440000,1992,436900
53863437,3,3,125,520000,2116,10018,520000,499900,2000,545300
53910835,2,3,20,515000,1540,9147,515000,448000,1991,517300
248400191,3,3,349,400000,1720,12196,400000,399900,2020,451300
53863189,3,3,129,415000,1680,4356,415000,385000,1999,435900
53442010,2,3,23,387000,1120,4791,387000,375000,1984,388600
53995595,2,3,132,350000,1272,7405,350000,142435,1989,368000
53995885,2,3,356,415000,2592,61419,415000,450000,1955,562800
53912402,2,4,357,392000,1992,12196,392000,399900,1970,443300
53825917,2,3,133,458000,2000,7405,458000,465000,1999,481800
53866021,3,3,24,502000,1896,6969,502000,440000,1994,504400
53849131,3,4,20,515000,2322,9583,515000,509900,1978,517300
58475151,2,3,134,399900,1396,4356,399900,358000,2003,407300
53844425,2,3,24,425000,1546,6534,425000,419000,1992,427000
68351333,3,4,135,460000,2403,7405,460000,479900,2006,491700
53840529,2,3,20,460000,1518,6969,460000,415000,1979,461400
68348753,4,5,27,642600,3694,7840,642600,642600,2006,647300
53869467,3,3,21,469900,1970,6969,469900,469900,1992,472200
53825314,2,3,21,377000,1473,10018,377000,383000,1978,379100
53832822,2,3,27,505000,1913,10018,505000,449999,1984,509000
53883257,3,4,21,525000,2269,7840,525000,525000,1990,527500
53922074,2,3,27,322500,1091,4356,322500,300000,1992,325300
53963465,1,3,21,378200,912,7800,378200,,1956,337500
176422075,4,3,27,1842500,5796,2079117,1842500,2300000,2001,1859800
53940260,2,3,28,455000,1449,10890,455000,449900,1981,458500
176565967,3,3,29,438100,1626,7405,438100,419900,1993,441700
53863063,2,3,143,420000,2057,7600,420000,43500,1997,443600
53848348,3,3,22,450000,2306,7405,450000,449500,1967,452400
108697494,2,3,31,425000,1120,6969,425000,419900,1979,428800
119264617,3,3,146,438500,1630,2613,438500,425000,2016,463700
53839480,3,4,35,470000,2048,7405,470000,465000,1997,475000
53941161,2,4,22,420000,1640,8712,420000,429500,1972,422200
53861912,3,4,35,525000,1804,7840,525000,450000,1974,529700
53863358,3,4,156,535000,2332,6098,535000,549900,2001,568100
53839404,3,4,35,470000,1919,6969,470000,449000,1995,475000
54008295,3,4,22,460000,1696,5662,460000,450000,2002,462400
54007544,2,3,160,372500,1272,3920,372500,372500,2001,396200
53963100,2,3,22,510000,1915,8276,510000,499000,1999,512000
53850689,2,3,22,400000,1168,7405,400000,364995,1965,402600
53995458,2,4,160,425000,1792,9147,425000,359900,1954,452100
53817009,2,3,35,425000,1561,8479,425000,150000,1992,456000
53975453,3,3,22,724000,2553,10018,724000,729000,1981,726700
53950479,2.5,3,27,380000,1434,5018,380000,158050,2002,382200
53832880,2,3,35,440000,1787,10018,440000,445000,1991,444000
53818643,5,3,28,1200000,5296,43560,1200000,1400000,1997,1209300
54007626,2,3,160,360000,1318,3049,360000,349000,2001,382900
53952004,2,3,22,372000,1260,11324,372000,1595,1974,374000
79893100,3,3,35,560000,2236,6969,560000,539000,2007,566200
53821072,3,4,31,450000,1886,4356,450000,435000,2003,454000
53862869,1,3,174,340000,1140,7500,1895,340000,1967,389100
72260220,3,5,22,620000,3055,6098,620000,620000,2007,623300
54005681,1,3,35,425000,1474,21344,425000,397000,1948,428800
53961245,2,3,36,450000,1536,6969,450000,449900,1996,454200
53863011,3,4,178,470000,1984,12196,470000,449800,1996,503500
53821052,3,4,35,500000,2199,7840,500000,495000,2000,505300
53844388,2,3,37,473090,1421,6969,473090,440000,1992,478500
53836953,2,4,22,435000,1572,10454,435000,419000,1977,437300
72257790,3.1,3,178,230000,1806,1306,230000,179950,2007,246400
53951094,2,3,37,411000,1268,9583,411000,214900,1986,415700
53892713,3,4,36,488000,2019,7840,488000,469000,1991,492600
53829234,2,3,42,525000,1697,10454,525000,449900,1995,531200
53988164,2,3,22,482500,2264,8712,482500,475000,1978,485000
176561086,2,4,36,650000,2120,101930,650000,679900,1960,657900
53441794,2,3,23,445100,1723,9583,445100,445100,1992,447000
54007543,2,3,188,355000,1264,3049,355000,340000,2001,381600
53862787,2,3,188,426000,2635,14810,426000,489900,1947,458000
53821066,2.5,3,37,379000,1663,4400,379000,270000,2003,383300
53910052,3,3,24,460000,1893,7840,460000,419950,1975,462000
54006687,2,3,43,730000,1715,203860,730000,675000,1952,739000
53860915,3,4,37,476000,1958,6098,476000,440000,2002,481400
124247338,3,4,24,639900,3300,4791,639900,629900,2015,644600
53825889,4,4,196,910000,3986,10454,910000,924950,2002,981000
68350231,3,3,45,367000,1464,3049,367000,364900,2005,371800
53860929,3,3,37,450000,1640,5227,450000,440000,2002,455100
58472453,5,6,196,975000,5204,18295,975000,1159000,2001,1051100
54006327,2,3,38,579000,1732,51400,579000,525000,1963,585900
53898424,2,4,27,525000,1900,10018,525000,524900,1962,529100
54007118,3,3,41,714000,2904,251776,714000,655750,1982,722200
53865769,3,3,27,412000,1296,6969,412000,385000,1959,414400
53829242,3,4,50,535000,2225,10018,535000,539000,1995,543100
53860952,2,3,41,440000,1600,6098,440000,415000,2000,445800
54005451,1,2,27,329000,704,10890,329000,155000,1952,330900
53995509,2,3,206,527800,2689,54885,527800,537800,1987,570900
53922611,2,3,51,435000,1584,7405,435000,429999,1975,441800
53945334,1,3,27,375000,1428,9583,375000,365000,1954,377200
53929459,2,4,41,650000,2309,55756,650000,619000,1967,657400
53848156,2,4,28,464000,1881,8712,464000,464000,1980,467600
53845663,3,3,51,440000,1834,10890,440000,451100,1984,446800
68349819,3,3,44,460000,1707,7405,460000,420000,2006,466800
54004541,2,3,27,430000,1771,11325,430000,399000,1954,432500
53864472,3,3,28,499000,1936,6969,499000,499000,1991,502900
53995467,3,3,213,359000,1588,9147,359000,349900,1955,389600
53977878,2,4,51,420000,1550,11325,420000,390000,1972,458100
55723790,3,3,44,490000,1540,4356,490000,424900,2002,496200
53863554,3,3,55,437000,1341,6534,437000,425000,1992,445400
68350977,3,3,28,480000,1755,4791,480000,469000,2006,484000
300097453,3,4,45,485000,1918,3920,485000,469000,2019,492700
53847628,2,3,28,452000,1583,6969,452000,425000,1982,456100
54008764,3,4,216,400000,1550,3484,400000,375000,2002,434600
54007135,2,3,48,600000,1305,105850,600000,578900,1974,609600
53839381,3,3,55,385000,1576,5662,385000,1995,1994,391600
61788687,3,3,28,464900,1911,5227,464900,469900,2004,469100
61809845,3,4,48,521000,2036,6098,521000,469900,2004,529500
53883521,2,3,28,542500,1980,10018,542500,549000,1995,547000
53863369,3,3,216,390000,1882,4791,390000,405000,2003,482000
53951078,2,3,55,440000,1309,9583,440000,399000,1985,448300
53825311,2,3,28,410000,1088,5227,410000,349999,1978,413400
54005724,2,3,48,405000,1123,8712,405000,365000,1960,410800
53963456,1,3,28,403500,1088,9147,403500,160000,1957,406000
53922755,3,4,55,478000,1894,6969,478000,475000,1977,487200
53825207,2,3,28,445000,1568,6969,445000,435000,1973,448700
53966527,3,4,49,555000,2116,10454,555000,499950,1996,563200
53957037,3,4,28,520000,1884,7405,520000,479000,1977,524000
61788028,2,2,219,270000,1162,3920,270000,269900,2003,293600
53922691,3,3,56,455000,1948,7840,455000,445000,1977,463800
54007091,2,3,51,719000,2732,87120,719000,719900,1939,730200
53845777,2.5,3,57,350000,1765,10500,350000,,1991,478700
53955018,3,4,55,505000,2229,12632,505000,469800,1997,514700
53819786,2,3,28,424950,1342,10454,424950,424950,1972,428500
53863363,3,4,220,430000,1936,9583,430000,425000,2000,467800
53845741,2.5,6,57,395000,1991,8050,395000,,1991,402100
53892736,2,3,57,465000,1612,6969,465000,450000,1992,473400
53895007,1,3,28,391000,1066,6969,391000,375000,1961,394200
53956870,2,3,28,420000,2180,7840,420000,394900,1959,423200
54006980,3,3,59,499000,1536,16552,499000,474950,1991,509400
53829245,4,4,59,700000,3058,10018,700000,679000,1994,713200
53853064,3,4,59,530000,2132,6969,530000,485000,1997,540900
53940274,2,5,62,510000,1934,11325,510000,449900,1979,520200
53863440,3,3,29,565000,2138,6969,565000,565000,1996,569600
53845967,2,3,62,360000,1492,10018,360000,156500,1980,461400
53908192,2,5,28,446000,2125,8276,446000,424900,1960,449700
53908611,2,3,29,465000,1589,9147,465000,445000,1994,468800
53866049,3,3,62,470000,1772,6969,470000,439000,1994,491000
54007657,3,3,233,435000,1952,6098,435000,435000,2001,475400
54006717,2,3,62,683000,2582,87991,683000,574500,1964,702600
53849104,3,3,29,350000,2452,10018,350000,359900,1977,390300
124247264,3,5,29,625000,2892,5662,625000,589900,2015,630100
53929352,2,4,63,390000,1984,10890,390000,375000,1922,398700
90191384,3,5,65,620000,3377,5227,620000,575000,2010,634300
53863368,4,4,239,525000,2652,6098,525000,529900,1999,573700
53836393,3,3,29,465000,1909,5227,465000,459995,1995,468000
68349818,3,4,76,465000,2380,6098,465000,470000,2006,477800
53995534,1,2,240,280000,968,8276,280000,,1941,306100
53838789,3,3,29,575000,2203,13939,575000,539000,1966,579700
53922526,2,3,64,440000,1676,9583,440000,425000,1973,449900
58474304,3,4,76,505000,2408,4356,505000,465000,2004,518900
53907467,3,5,29,420000,1738,6969,420000,415000,1987,423600
53920772,3,3,65,461000,1858,10018,461000,425000,1978,469600
53931821,2,4,29,425000,1878,12196,425000,389000,1923,428500
176565516,3,4,30,570000,2508,4791,570000,549000,2017,574900
72256924,2.1,3,65,258650,1502,2613,258650,184500,2007,264600
53959060,2,3,30,470000,1742,10890,470000,460000,1984,474000
119258776,3,4,30,610000,2895,5662,610000,569500,2014,615500
53965073,3,3,70,460000,2211,8276,460000,399900,1993,471500
53860892,3,4,77,295000,2160,4791,295000,359950,2000,303300
53857474,3,4,30,560000,2346,9583,560000,499900,1976,563900
53995386,3,3,71,615000,1584,16988,615000,499000,1979,630700
54008284,2,3,77,436000,1946,5662,436000,390000,2002,448200
53896219,3,3,31,459000,1929,10018,459000,429000,1979,463100
119259238,3,3,30,395000,1676,2613,395000,397500,2014,398400
53961323,3,4,73,475000,2121,6969,475000,425000,1999,486700
54005765,2,3,79,375000,1040,11761,375000,360000,1981,385800
53928264,2,4,31,500000,2167,7840,500000,525000,1970,505100
53883207,3,3,31,450000,1711,7840,450000,425000,1984,454000
53969560,2,3,83,390400,1330,10018,390400,380000,1986,391600
53940030,3,3,31,451000,1600,8712,451000,425000,1990,455300
53934280,3,3,31,435000,1735,9147,435000,399989,1976,438200
53814222,2.1,3,31,515200,1716,9583,515200,355000,1994,519000
53951167,2,3,80,415000,1102,7840,415000,379900,1989,427100
53889506,2.5,4,35,470000,2016,9700,470000,,1976,475200
53860907,3,4,85,525000,2346,5662,525000,475000,2002,541500
53988063,2,3,87,490000,1903,10018,490000,489900,1994,505800
54006239,4,4,35,759900,3225,98445,759900,759900,1908,766800
53922695,2,3,80,380000,1557,7405,380000,349950,1976,391100
61809645,2,3,35,284000,970,2178,1750,284000,2004,287400
53959736,2,3,35,375000,1356,7500,375000,1745,1979,379400
53958596,2,4,93,480000,2249,10890,480000,449999,1981,496700
53912168,3,6,35,519000,2436,10454,519000,399000,1978,524700
53833476,3,4,35,475000,2491,8276,475000,449000,1976,479300
53958606,3,5,97,545000,2780,11325,545000,499900,1982,565000
53961267,2,3,83,550000,1770,6969,550000,494900,2017,566800
